37.1239,-105.033,22.61,1.35
37.2536,-105.042,21.92,0.46
37.2661,-105.048,21.18,1.58
37.4639,-105.094,21.13,2.19
37.3281,-105.061,21.18,1.62
36.9433,-104.468,20.81,0.54
36.8986,-104.585,19.72,1.26
37.1494,-105.025,20.92,0.14
37.0781,-105.021,8.56,0.53
37.0428,-104.483,6.7,2.31
36.9428,-104.416,3.61,0.2
36.9381,-105.224,29.53,0.24
36.9789,-105.188,29.32,0.49
36.9786,-105.195,29.86,0.58
36.9797,-105.191,25.71,1.26
36.9389,-105.208,25.35,8.09
36.9342,-105.222,24.96,6.32
36.9797,-105.191,25.09,0.37
36.9881,-105.265,15.08,0.61
37.0011,-105.268,15.16,1.65
37.0106,-105.268,14.97,0.18
37.0256,-105.271,15.11,2.37
36.985,-105.196,14.53,1.23
36.9853,-105.197,14.22,0.45
37.0292,-105.227,11.87,0.43
37.0292,-105.227,11.95,1.26
37.0381,-105.244,11.98,0.31
37.0381,-105.232,12.08,0.13
37.0647,-105.34,10.74,1.13
37.0647,-105.34,11.98,1.14
37.0714,-105.348,4.37,0.64
37.3203,-105.367,4.55,0.38
37.2111,-105.428,4.59,1.14
37.2661,-105.438,4.75,2.23
37.2142,-105.051,27.0,2.24
37.0303,-105.066,30.0,0.1
36.9433,-104.468,21.0,0.54
37.1244,-104.786,26.0,0.03
36.9017,-104.459,28.0,0.1
42.8025,-122.928,37.0,0.5
42.7672,-122.926,37.0,1.0
42.7712,-122.888,27.0,1.0
33.0605,-110.723,1000.0,59.00000000000001
33.3417,-110.892,1000.0,6.0
33.3594,-110.852,1000.0,26.000000000000004
33.3596,-110.879,1000.0,42.0
31.9035,-111.132,1000.0,6.0
31.9,-111.092,1000.0,13.999999999999998
31.9033,-111.134,1000.0,11.000000000000002
31.9609,-111.143,1000.0,5.0
31.9012,-111.094,1000.0,40.99999999999999
31.9007,-111.094,1000.0,40.0
42.56800000000001,-122.866,36.0,2.0
42.749,-122.939,40.0,0.9
42.688,-122.904,40.0,1.0
31.4853,-112.772,1747.7,1.35
31.4781,-112.854,1748.0,0.57
31.5797,-112.786,1740.0,0.27
31.5619,-112.839,1763.0,1.7
31.5069,-112.856,1699.0,0.9
31.5228,-112.851,1693.3,2.43
31.4928,-112.784,1747.0,0.82
31.5781,-112.785,1777.0,0.17
31.5628,-112.777,1718.8,1.09
31.5825,-112.853,1718.0,2.19
31.4631,-112.838,1708.4,0.91
31.5661,-112.822,1126.0,0.13
31.5603,-112.835,1112.0,0.83
31.4125,-112.713,1714.0,0.26
31.4178,-112.762,1656.8,0.34
31.4167,-112.737,1703.2,0.1
31.4211,-112.739,1704.9,0.49
24.3967,-111.782,4.9,6.0
40.9691,-116.365,121.0,60.0
40.8609,-116.305,106.0,100.0
55.97,160.58,3.2e-05,1.4
55.97,160.58,2.7e-05,1.4
47.9,-80.0,2720.0,12.3
47.9,-80.0,2720.0,2.27
48.47,-81.4,3175.0,50.0
48.47,-81.4,3175.0,61.6
48.47,-81.4,3175.0,182.0
48.47,-81.4,3175.0,22.5
48.47,-81.4,3175.0,40.5
48.47,-81.4,3175.0,60.0
48.47,-81.4,3175.0,400.0
48.47,-81.4,3175.0,66.4
48.47,-81.4,3175.0,424.0
48.47,-81.4,3175.0,53.5
48.47,-81.4,3175.0,37.00000000000001
48.47,-81.4,3175.0,282.0
48.47,-81.4,3175.0,248.0
48.47,-81.4,3175.0,31.0
48.47,-81.4,3175.0,80.0
48.47,-81.4,3175.0,122.0
48.47,-81.4,3175.0,265.0
48.47,-81.4,3175.0,100.0
48.47,-81.4,3175.0,75.0
48.47,-81.4,3175.0,22.000000000000004
48.47,-81.4,3175.0,32.0
48.47,-81.4,3175.0,98.0
48.47,-81.4,3175.0,104.0
48.47,-81.4,3175.0,155.0
48.47,-81.4,3175.0,93.0
48.47,-81.4,3175.0,455.0
47.9,-80.0,3175.0,1.28
47.9,-80.0,3175.0,2.81
47.9,-80.0,3175.0,1.7
47.9,-80.0,3175.0,2.13
47.9,-80.0,3175.0,4.760000000000002
47.9,-80.0,3175.0,1.86
47.9,-80.0,3175.0,4.28
47.9,-80.0,3175.0,4.8
47.9,-80.0,3175.0,0.8400000000000001
47.9,-80.0,3175.0,0.3
47.9,-80.0,3175.0,0.52
47.9,-80.0,3175.0,0.5
47.9,-80.0,3175.0,4.34
47.9,-80.0,3175.0,2.3600000000000003
47.9,-80.0,3175.0,10.3
47.9,-80.0,3175.0,1.0
47.9,-80.0,3175.0,1.0
47.9,-80.0,3175.0,0.5599999999999999
47.9,-80.0,3175.0,7.659999999999998
47.9,-80.0,3175.0,5.64
47.9,-80.0,3175.0,1.13
47.9,-80.0,3175.0,1.08
47.9,-80.0,3175.0,1.36
47.9,-80.0,3175.0,7.74
47.9,-80.0,3175.0,23.94
47.9,-80.0,3175.0,14.68
47.9,-80.0,3175.0,3.04
47.9,-80.0,3175.0,1.47
47.9,-80.0,3175.0,3.3
47.9,-80.0,3175.0,1.59
47.9,-80.0,3175.0,1.8100000000000005
47.9,-80.0,3175.0,15.16
47.9,-80.0,3175.0,2.46
47.9,-80.0,3175.0,2.7
47.9,-80.0,3175.0,5.25
47.9,-80.0,3175.0,7.58
47.9,-80.0,3175.0,1.4
47.9,-80.0,3175.0,0.61
47.9,-80.0,3175.0,2.33
47.9,-80.0,3175.0,3.56
47.9,-80.0,3175.0,0.61
47.9,-80.0,3175.0,0.64
47.9,-80.0,3175.0,5.5299999999999985
47.9,-80.0,3175.0,2.4
47.9,-80.0,3175.0,4.3100000000000005
48.6,-80.5,3175.0,0.44
48.6,-80.5,3175.0,0.95
48.6,-80.5,3175.0,1.14
48.6,-80.5,3175.0,2.47
48.6,-80.5,3175.0,0.2
48.6,-80.5,3175.0,0.6900000000000001
48.6,-80.5,3175.0,0.44
48.6,-80.5,3175.0,6.05
48.6,-80.5,3175.0,0.62
48.6,-80.5,3175.0,1.04
48.6,-80.5,3175.0,0.6900000000000001
48.6,-80.5,3175.0,0.47
48.6,-80.5,3175.0,1.1
48.6,-80.5,3175.0,2.41
48.6,-80.5,3175.0,0.86
48.2,-80.1,3175.0,12.59
48.2,-80.1,3175.0,3.44
48.2,-80.1,3175.0,0.25
48.2,-80.1,3175.0,3.53
48.2,-80.1,3175.0,1.6800000000000002
48.2,-80.1,3175.0,1.8
48.2,-80.1,3175.0,0.9
48.2,-80.1,3175.0,1.67
48.2,-80.1,3175.0,1.5
48.2,-80.1,3175.0,3.99
-25.989,30.8585,3175.0,0.96
-25.989,30.8585,3175.0,0.4
-25.989,30.8585,3175.0,0.85
-25.989,30.8585,3175.0,1.24
-25.989,30.8585,3175.0,1.38
-25.989,30.8585,3175.0,1.49
-25.989,30.8585,3175.0,0.65
-25.989,30.8585,3175.0,0.57
-25.989,30.8585,3175.0,0.53
-25.989,30.8585,3175.0,1.15
-25.989,30.8585,3175.0,1.97
-25.989,30.8585,3175.0,0.55
-25.989,30.8585,3175.0,0.5
-25.989,30.8585,3175.0,22.11
-25.989,30.8585,3175.0,0.73
-25.989,30.8585,3175.0,0.43
-25.989,30.8585,3175.0,0.41
-25.989,30.8585,3175.0,0.64
-25.989,30.8585,3175.0,0.7
-25.989,30.8585,3175.0,0.63
-25.989,30.8585,3175.0,0.52
-26.45,29.12,3175.0,2.78
-26.45,29.12,3175.0,1.08
-26.45,29.12,3175.0,2.25
-26.45,29.12,3175.0,6.8
-26.45,29.12,3175.0,2.2300000000000004
-26.45,29.12,3175.0,4.079999999999999
-26.1,27.85,3175.0,0.67
-26.1,27.85,3175.0,0.47
-26.1,27.85,3175.0,0.47
-26.1,27.85,3175.0,1.56
-26.1,27.85,3175.0,0.57
-26.1,27.85,3175.0,1.55
-26.13,30.98,3175.0,1600.0
-26.13,30.98,3175.0,1100.0
-26.13,30.98,3175.0,860.0
-26.13,30.98,3175.0,7100.0
-26.13,30.98,3175.0,2900.0
-26.13,30.98,3175.0,4500.0
-26.1,29.43,3175.0,1000.0
-26.1,29.43,3175.0,600.0
-26.1,29.43,3175.0,620.0
-26.1,29.43,3175.0,800.0
-26.1,29.43,3175.0,7900.0
-26.1,29.43,3175.0,2200.0
-25.77,31.0,3175.0,18.000000000000004
-25.77,31.0,3175.0,21.0
-25.77,31.0,3175.0,8.0
-25.77,31.0,3175.0,2.0
-25.77,31.0,3175.0,11.000000000000002
-25.77,31.0,3175.0,9.000000000000002
-25.77,31.0,3175.0,6.999999999999999
-25.77,31.0,3175.0,16.0
-25.77,31.0,3175.0,9.000000000000002
-25.77,31.0,3175.0,10.0
-25.77,31.0,3175.0,6.0
-25.77,31.0,3175.0,11.000000000000002
-25.77,31.0,3175.0,27.000000000000004
-25.77,31.0,3175.0,3.0
-25.77,31.0,3175.0,17.0
-25.77,31.0,3175.0,6.999999999999999
-25.77,31.0,3175.0,6.999999999999999
-25.77,31.0,3175.0,6.0
-25.77,31.0,3175.0,6.0
-25.77,31.0,3175.0,4.0
-25.77,31.0,3175.0,4.0
-25.77,31.0,3175.0,13.999999999999998
-27.0,27.2,2020.0,0.3
-27.0,27.2,2020.0,0.5
-27.0,27.2,2020.0,0.82
-27.0,27.2,2020.0,1.85
-27.0,27.2,2020.0,4.6
-27.0,27.2,2020.0,1.7
-25.77,31.0,3175.0,1.0
-25.77,31.0,3175.0,6.0
-25.77,31.0,3175.0,3.0
-31.0,121.5,3175.0,3700.0
-31.0,121.5,3175.0,700.0
-31.0,121.5,3175.0,800.0
-31.0,121.5,3175.0,2300.0
-31.0,121.5,3175.0,2300.0
-31.0,121.5,3175.0,800.0
-31.0,121.5,3175.0,700.0
-31.0,121.5,3175.0,600.0
-31.0,121.5,3175.0,1800000.0
-31.0,121.5,3175.0,13400.0
-31.0,121.5,3175.0,2000.0
-31.0,121.5,3175.0,1200.0
-31.0,121.5,3175.0,3000.0
-31.0,121.5,3175.0,1970000.0
-31.0,121.5,3175.0,63900.0
-31.0,121.5,3175.0,2300.0
-29.0,121.5,3175.0,500.0
-29.0,121.5,3175.0,400.0
-29.0,121.5,3175.0,5400.0
-29.0,121.5,3175.0,800.0
-29.0,121.5,3175.0,800.0
-28.33,116.68,3175.0,600.0
-28.33,116.68,3175.0,700.0
-29.0,121.5,3175.0,500.0
-31.0,121.5,3175.0,500.0
-31.0,121.5,3175.0,600.0
-31.0,121.5,3175.0,8700.0
-31.0,121.5,3175.0,800.0
-31.0,121.5,3175.0,800.0
-31.0,121.5,3175.0,2600.0
-31.0,121.5,3175.0,4300.0
-31.0,121.5,3175.0,800.0
-31.0,121.5,3175.0,400.0
-31.0,121.5,3175.0,8800.0
-31.0,121.5,3175.0,3000.0
-31.0,121.5,3175.0,2000.0
-31.0,121.5,3175.0,5000.0
-31.0,121.5,3175.0,3700.0
-31.0,121.5,3175.0,1500.0
-31.0,121.5,3175.0,1000.0
-31.0,121.5,3175.0,1800.0
-29.0,121.5,3175.0,27800.0
-29.0,121.5,3175.0,1600.0
-26.6,120.22,3175.0,1700.0
-31.0,121.5,3175.0,60400.0
-31.0,121.5,3175.0,10800.0
-31.0,121.5,3175.0,2500.0
-31.0,121.5,3175.0,2920000.0
-31.0,121.5,3175.0,5100.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,8.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,10.0
-27.17,120.55,3175.0,6.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,6.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,6.0
-27.17,120.55,3175.0,6.0
-27.17,120.55,3175.0,8.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,4.0
-27.17,120.55,3175.0,2.0
-27.17,120.55,3175.0,8.0
-27.17,120.55,3175.0,4.0
69.0,-52.0,32.75,0.97
69.0,-52.0,32.75,0.97
69.0,-52.0,32.75,0.71
69.0,-52.0,32.75,0.71
69.0,-52.0,32.75,0.63
69.0,-52.0,32.75,0.63
69.0,-52.0,32.75,0.6900000000000001
69.0,-52.0,32.75,0.6900000000000001
69.0,-52.0,32.75,0.8099999999999999
69.0,-52.0,32.75,0.8099999999999999
69.0,-52.0,32.75,0.8
69.0,-52.0,32.75,0.8
69.0,-52.0,32.75,0.9
69.0,-52.0,32.75,0.9
70.0,-52.0,32.75,0.8162719999999999
70.0,-52.0,32.75,0.8162719999999999
70.0,-52.0,32.75,0.82
70.0,-52.0,32.75,0.82
70.0,-52.0,32.75,1.38
70.0,-52.0,32.75,1.38
70.0,-52.0,32.75,2.27
70.0,-52.0,32.75,2.27
70.0,-52.0,32.75,1.07
70.0,-52.0,32.75,1.07
70.0,-52.0,32.75,1.7399999999999998
70.0,-52.0,32.75,1.7399999999999998
70.0,-52.0,32.75,1.62
70.0,-52.0,32.75,1.62
70.0,-52.0,32.75,2.1100000000000003
70.0,-52.0,32.75,2.1100000000000003
70.0,-52.0,32.75,7.01
70.0,-52.0,32.75,7.01
70.0,-52.0,32.75,2.43
70.0,-52.0,32.75,2.43
70.0,-52.0,32.75,1.41
70.0,-52.0,32.75,1.3
70.0,-52.0,32.75,1.41
70.0,-52.0,32.75,1.3
70.0,-52.0,32.75,1.12
70.0,-52.0,32.75,1.12
70.0,-52.0,32.75,2.2
70.0,-52.0,32.75,2.2
70.0,-52.0,32.75,1.42
70.0,-52.0,32.75,1.42
70.0,-52.0,32.75,1.38
70.0,-52.0,32.75,1.38
70.0,-52.0,32.75,1.5
70.0,-52.0,32.75,1.5
70.0,-52.0,32.75,1.23
70.0,-52.0,32.75,1.23
69.0,-52.0,32.75,3.38
69.0,-52.0,32.75,3.38
69.0,-52.0,32.75,1.75
69.0,-52.0,32.75,1.75
69.0,-52.0,32.75,2.31
69.0,-52.0,32.75,2.31
69.0,-52.0,32.75,2.52
69.0,-52.0,32.75,2.53
69.0,-52.0,32.75,2.53
69.0,-52.0,32.75,2.52
69.0,-52.0,32.75,1.79
69.0,-52.0,32.75,1.79
69.0,-52.0,32.75,1.78
69.0,-52.0,32.75,1.78
69.0,-52.0,32.75,2.1899999999999995
69.0,-52.0,32.75,2.1899999999999995
69.0,-52.0,32.75,1.76
69.0,-52.0,32.75,1.76
69.0,-52.0,32.75,1.58
69.0,-52.0,32.75,1.58
69.0,-52.0,32.75,2.42
69.0,-52.0,32.75,2.42
69.0,-52.0,32.75,1.3
69.0,-52.0,32.75,1.3
69.0,-52.0,32.75,2.46
69.0,-52.0,32.75,2.46
69.0,-52.0,32.75,0.93
69.0,-52.0,32.75,0.93
69.0,-52.0,32.75,3.07
69.0,-52.0,32.75,3.07
70.0,-52.0,32.75,4.71
70.0,-52.0,32.75,4.71
48.6,-80.5,3175.0,2.44
48.6,-80.5,3175.0,2.72
48.6,-80.5,3175.0,2.28
48.6,-80.5,3175.0,3.73
48.6,-80.5,3175.0,2.16
48.6,-80.5,3175.0,1.41
48.6,-80.5,3175.0,2.28
48.6,-80.5,3175.0,2.29
48.6,-80.5,3175.0,3.41
48.6,-80.5,3175.0,7.27
48.6,-80.5,3175.0,2.7
48.2,-80.1,3175.0,3.04
48.2,-80.1,3175.0,2.16
48.2,-80.1,3175.0,2.45
48.2,-80.1,3175.0,0.8
48.2,-80.1,3175.0,1.82
48.2,-80.1,3175.0,0.44
48.2,-80.1,3175.0,3.86
48.2,-80.1,3175.0,1.7100000000000002
48.2,-80.1,3175.0,1.2
48.2,-80.1,3175.0,3.9700000000000006
48.2,-80.1,3175.0,1.15
48.2,-80.1,3175.0,1.56
48.2,-80.1,3175.0,3.13
48.2,-80.1,3175.0,1.26
48.2,-80.1,3175.0,0.89
48.6,-80.5,3175.0,1.7699999999999998
48.6,-80.5,3175.0,1.48
48.6,-80.5,3175.0,2.37
48.6,-80.5,3175.0,2.93
48.6,-80.5,3175.0,4.2200000000000015
48.6,-80.5,3175.0,0.52
48.6,-80.5,3175.0,0.5900000000000001
48.6,-80.5,3175.0,1.04
48.6,-80.5,3175.0,0.54
48.6,-80.5,3175.0,0.44
48.6,-80.5,3175.0,0.52
17.3,73.5,3175.0,7.5
17.3,73.5,3175.0,5.2
17.3,73.5,3175.0,2.3
17.3,73.5,3175.0,1.7
17.3,73.5,3175.0,2.5
17.3,72.0,3175.0,5.5
18.9,72.3,3175.0,5.0
18.9,73.1,3175.0,0.91
18.9,73.1,3175.0,2.7
18.6,73.5,3175.0,5.3
47.9,-80.0,3175.0,48.3
47.9,-80.0,3175.0,10.4
-21.5,116.75,2930.0,1.5
-21.5,116.75,2930.0,1.6
-21.0,117.1,3175.0,2.3
-21.0,117.1,3175.0,2.6
-21.0,117.1,3175.0,3.3
-21.0,117.1,3175.0,4.5
-21.0,118.0,3175.0,1.9
-21.0,118.0,3175.0,2.2
-17.5,127.6,1850.0,4.5
-17.5,127.6,1850.0,21.7
-17.4,127.5,1800.0,69.0
-17.4,127.5,1800.0,6.6
-17.7,127.7,2050.0,14.3
-17.7,127.7,2050.0,1.6
-17.7,127.7,2050.0,1.4
-17.7,127.7,2050.0,3.9
-17.7,127.7,2050.0,11.3
-18.4,127.4,2050.0,37.2
-18.4,127.4,2050.0,18.8
-17.35,127.8,1852.0,8.7
-17.7,127.7,1850.0,9.000000000000002
-17.5,127.6,1850.0,6.4
-17.5,127.6,1850.0,5.1000000000000005
-20.7,116.75,3175.0,0.8
-20.7,116.75,3175.0,3.1
-20.7,116.75,3175.0,2.0
-21.5,116.75,2930.0,0.6
-21.5,116.75,2930.0,0.8699999999999999
-21.5,116.75,2930.0,4.8
-17.35,127.8,1850.0,33.8
-25.77,31.0,3175.0,1.0
4.8,18.2,3175.0,44.00000000000001
4.8,18.2,3175.0,20.0
4.8,18.2,3175.0,36.00000000000001
4.8,18.2,3175.0,40.0
4.8,18.2,3175.0,38.0
4.8,18.2,3175.0,53.0
4.8,18.2,3175.0,38.0
4.8,18.2,3175.0,42.0
4.8,18.2,3175.0,42.0
4.8,18.2,3175.0,18.000000000000004
6.0,21.0,3175.0,3.0
6.0,21.0,3175.0,1.0
6.0,21.0,3175.0,2.0
6.0,21.0,3175.0,4.0
6.0,21.0,3175.0,6.999999999999999
6.0,21.0,3175.0,1.0
4.3,18.0,1521.0,23.0
4.3,18.0,1521.0,3.0
4.3,18.0,1521.0,2.0
4.5,19.0,1521.0,3.0
4.5,19.0,1521.0,8.0
4.5,19.0,1521.0,2.0
5.7,22.78,1521.0,4.0
5.7,22.78,1521.0,1.0
48.2,-79.2,3175.0,1.0
51.0,-93.5,3175.0,1.0
51.0,-93.5,3175.0,3.0
48.3,-79.0,3175.0,0.29
48.3,-79.0,3175.0,0.78
48.3,-79.0,3175.0,29.4
48.3,-79.0,3175.0,15.1
48.3,-79.0,3175.0,5.25
48.3,-79.0,3175.0,1.96
48.3,-79.0,3175.0,5.0
48.3,-79.0,3175.0,0.2
48.3,-79.0,3175.0,0.5
48.3,-79.0,3175.0,1.4
48.3,-79.0,3175.0,0.8300000000000001
48.3,-79.0,3175.0,0.41
48.3,-79.0,3175.0,0.2
48.3,-79.0,3175.0,6.2
48.3,-79.0,3175.0,3.2
48.3,-79.0,3175.0,3.5
48.3,-79.0,3175.0,0.61
48.3,-79.0,3175.0,0.52
48.3,-79.0,3175.0,3.6
48.3,-79.0,3175.0,2.1
48.3,-79.0,3175.0,1.1
48.3,-79.0,3175.0,0.46
48.3,-79.0,3175.0,0.7599999999999999
48.3,-79.0,3175.0,15.2
48.3,-79.0,3175.0,12.4
48.3,-79.0,3175.0,7.9
48.3,-79.0,3175.0,13.8
48.3,-79.0,3175.0,8.49
48.3,-79.0,3175.0,10.45
48.3,-79.0,3175.0,2.0
48.3,-79.0,3175.0,21.78
48.3,-79.0,3175.0,20.0
48.3,-79.0,3175.0,13.000000000000002
48.3,-79.0,3175.0,2.24
48.3,-79.0,3175.0,1.26
48.3,-79.0,3175.0,5.460000000000001
48.3,-79.0,3175.0,1.24
48.3,-79.0,3175.0,0.89
48.3,-79.0,3175.0,1.35
48.3,-79.0,3175.0,0.9
48.3,-79.0,3175.0,0.7200000000000001
48.3,-79.0,3175.0,0.65
48.3,-79.0,3175.0,31.51
48.3,-79.0,3175.0,1.36
48.3,-79.0,3175.0,3.89
48.3,-79.0,3175.0,4.66
48.2,-80.1,3175.0,12590.0
3.0,-78.32,271.0,3.6
47.9,-80.0,3175.0,4.35
47.9,-80.0,3175.0,7.85
47.9,-80.0,3175.0,1.08
47.9,-80.0,3175.0,2.25
47.9,-80.0,3175.0,13.590000000000002
47.9,-80.0,3175.0,35.66000000000001
47.9,-80.0,3175.0,1.05
47.9,-80.0,3175.0,1.7399999999999998
47.9,-80.0,3175.0,1.79
47.9,-80.0,3175.0,2.12
47.9,-80.0,3175.0,2.31
47.9,-80.0,3175.0,1.45
47.9,-80.0,3175.0,1.82
47.9,-80.0,3175.0,1.4300000000000002
47.9,-80.0,3175.0,0.44
47.9,-80.0,3175.0,0.45
47.9,-80.0,3175.0,1.64
47.9,-80.0,3175.0,4.670000000000001
47.9,-80.0,3175.0,22.05
47.9,-80.0,3175.0,7.7799999999999985
47.9,-80.0,3175.0,2.52
47.9,-80.0,3175.0,4.289999999999999
47.9,-80.0,3175.0,2.82
47.9,-80.0,3175.0,6.69
47.9,-80.0,3175.0,0.99
47.9,-80.0,3175.0,1.21
47.9,-80.0,3175.0,1.34
47.9,-80.0,3175.0,12.3
47.9,-80.0,3175.0,3.89
47.9,-80.0,3175.0,1.12
47.9,-80.0,3175.0,3.74
47.9,-80.0,3175.0,0.24
47.9,-80.0,3175.0,2.89
47.9,-80.0,3175.0,6.19
47.9,-80.0,3175.0,0.85
40.821,14.425999999999998,0.000242,153.0
-2.75,35.93,1.6e-05,18000.0
-2.75,35.93,1.6e-05,19000.0
-2.75,35.93,1.6e-05,14000.0
-2.75,35.93,1.6e-05,12000.0
-2.75,35.93,1.6e-05,17000.0
-2.75,35.93,1.6e-05,33000.0
-2.75,35.93,1.6e-05,16000.0
-32.5,138.5,480.0,5.0
-32.5,138.5,458.0,5.0
-32.5,138.5,480.0,4.0
-32.5,138.5,458.0,12.0
-32.5,138.5,458.0,5.0
-32.5,138.5,480.0,6.0
-37.0,140.0,2.5,0.39299999999999996
-37.0,140.0,2.5,0.496
-37.0,140.0,2.5,0.271
-37.0,140.0,2.5,0.251
-37.0,140.0,2.5,0.22200000000000006
-37.0,140.0,2.5,0.6980000000000001
-37.0,140.0,2.5,0.234
-37.0,140.0,2.5,0.251
-37.0,140.0,2.5,0.611
-37.0,140.0,2.5,0.245
-37.0,140.0,2.5,0.188
-37.0,140.0,2.5,0.268
-37.0,140.0,2.5,0.34500000000000003
-37.0,140.0,2.5,0.322
-37.0,140.0,2.5,0.22200000000000006
-37.0,140.0,2.5,0.196
-37.0,140.0,2.5,0.267
-37.0,140.0,2.5,0.162
-37.0,140.0,2.5,0.17900000000000002
40.821,14.425999999999998,0.001537,4.0
